GEO_ID,NAME,,P001001,,,,,,
id,Geographic Area Name,Zip Clean,Total,,,,,,Source
8710000US0696028,"ZCTA5 96028, California",96028,1464,,,,,,
8710000US0696029,"ZCTA5 96029, California",96029,124,,,,,,
8710000US0696031,"ZCTA5 96031, California",96031,158,,,,,,
8710000US0696032,"ZCTA5 96032, California",96032,2407,,,,,,
8710000US0696037,"ZCTA5 96037, California",96037,308,,,,,,
8710000US0696033,"ZCTA5 96033, California",96033,432,,,,,,
8710000US0696034,"ZCTA5 96034, California",96034,294,,,,,,
8710000US0696035,"ZCTA5 96035, California",96035,3324,,,,,,
8710000US0696038,"ZCTA5 96038, California",96038,589,,,,,,
8710000US0696039,"ZCTA5 96039, California",96039,1251,,,,,,
8710000US0696040,"ZCTA5 96040, California",96040,341,,,,,,
8710000US0696041,"ZCTA5 96041, California",96041,2747,,,,,,
8710000US0696044,"ZCTA5 96044, California",96044,1022,,,,,,
8710000US0696046,"ZCTA5 96046, California",96046,304,,,,,,
8710000US0696047,"ZCTA5 96047, California",96047,1004,,,,,,
8710000US0696051,"ZCTA5 96051, California",96051,1139,,,,,,
8710000US0696048,"ZCTA5 96048, California",96048,736,,,,,,
8710000US0696049,"ZCTA5 96049, California",96049,95,,,,,,
8710000US0696050,"ZCTA5 96050, California",96050,414,,,,,,
8710000US0696052,"ZCTA5 96052, California",96052,1460,,,,,,
8710000US0696054,"ZCTA5 96054, California",96054,366,,,,,,
8710000US0696055,"ZCTA5 96055, California",96055,3935,,,,,,
8710000US0696056,"ZCTA5 96056, California",96056,1642,,,,,,
8710000US0696057,"ZCTA5 96057, California",96057,1355,,,,,,
8710000US0696058,"ZCTA5 96058, California",96058,798,,,,,,
8710000US0696059,"ZCTA5 96059, California",96059,688,,,,,,
8710000US0696061,"ZCTA5 96061, California",96061,36,,,,,,
8710000US0696062,"ZCTA5 96062, California",96062,1105,,,,,,
8710000US0696063,"ZCTA5 96063, California",96063,125,,,,,,
8710000US0696064,"ZCTA5 96064, California",96064,4574,,,,,,
8710000US0696065,"ZCTA5 96065, California",96065,357,,,,,,
8710000US0696067,"ZCTA5 96067, California",96067,7165,,,,,,
8710000US0696068,"ZCTA5 96068, California",96068,183,,,,,,
8710000US0696069,"ZCTA5 96069, California",96069,982,,,,,,
8710000US0696071,"ZCTA5 96071, California",96071,125,,,,,,
8710000US0696073,"ZCTA5 96073, California",96073,4082,,,,,,
8710000US0696074,"ZCTA5 96074, California",96074,260,,,,,,
8710000US0696075,"ZCTA5 96075, California",96075,369,,,,,,
8710000US0696076,"ZCTA5 96076, California",96076,166,,,,,,
8710000US0696080,"ZCTA5 96080, California",96080,28764,,,,,,
8710000US0696084,"ZCTA5 96084, California",96084,625,,,,,,
8710000US0696085,"ZCTA5 96085, California",96085,85,,,,,,
8710000US0696086,"ZCTA5 96086, California",96086,338,,,,,,
8710000US0696087,"ZCTA5 96087, California",96087,600,,,,,,
8710000US0696088,"ZCTA5 96088, California",96088,4506,,,,,,
8710000US0696090,"ZCTA5 96090, California",96090,421,,,,,,
8710000US0696091,"ZCTA5 96091, California",96091,699,,,,,,
8710000US0690502,"ZCTA5 90502, California",90502,18010,,,,,,
8710000US0690404,"ZCTA5 90404, California",90404,21360,,,,,,
8710000US0690405,"ZCTA5 90405, California",90405,27186,,,,,,
8710000US0690501,"ZCTA5 90501, California",90501,43180,,,,,,
8710000US0690503,"ZCTA5 90503, California",90503,44383,,,,,,
8710000US0690504,"ZCTA5 90504, California",90504,32102,,,,,,
8710000US0690505,"ZCTA5 90505, California",90505,36678,,,,,,
8710000US0690506,"ZCTA5 90506, California",90506,0,,,,,,
8710000US0690601,"ZCTA5 90601, California",90601,31974,,,,,,
8710000US0690602,"ZCTA5 90602, California",90602,25777,,,,,,
8710000US0690603,"ZCTA5 90603, California",90603,20063,,,,,,
8710000US0690604,"ZCTA5 90604, California",90604,39407,,,,,,
8710000US0690605,"ZCTA5 90605, California",90605,40331,,,,,,
8710000US0690606,"ZCTA5 90606, California",90606,32396,,,,,,
8710000US0690620,"ZCTA5 90620, California",90620,45113,,,,,,
8710000US0690621,"ZCTA5 90621, California",90621,35153,,,,,,
8710000US0690623,"ZCTA5 90623, California",90623,15554,,,,,,
8710000US0690630,"ZCTA5 90630, California",90630,47993,,,,,,
8710000US0690631,"ZCTA5 90631, California",90631,67619,,,,,,
8710000US0690638,"ZCTA5 90638, California",90638,49012,,,,,,
8710000US0690640,"ZCTA5 90640, California",90640,62549,,,,,,
8710000US0690650,"ZCTA5 90650, California",90650,105549,,,,,,
8710000US0690660,"ZCTA5 90660, California",90660,62928,,,,,,
8710000US0690670,"ZCTA5 90670, California",90670,14866,,,,,,
8710000US0690680,"ZCTA5 90680, California",90680,29945,,,,,,
8710000US0690701,"ZCTA5 90701, California",90701,16591,,,,,,
8710000US0690703,"ZCTA5 90703, California",90703,49399,,,,,,
8710000US0690704,"ZCTA5 90704, California",90704,4090,,,,,,
8710000US0690706,"ZCTA5 90706, California",90706,76615,,,,,,
8710000US0690710,"ZCTA5 90710, California",90710,25457,,,,,,
8710000US0690712,"ZCTA5 90712, California",90712,31499,,,,,,
8710000US0690713,"ZCTA5 90713, California",90713,27925,,,,,,
8710000US0690715,"ZCTA5 90715, California",90715,20388,,,,,,
8710000US0690716,"ZCTA5 90716, California",90716,14184,,,,,,
8710000US0690717,"ZCTA5 90717, California",90717,21318,,,,,,
8710000US0690720,"ZCTA5 90720, California",90720,21751,,,,,,
8710000US0690723,"ZCTA5 90723, California",90723,54099,,,,,,
8710000US0690731,"ZCTA5 90731, California",90731,59662,,,,,,
8710000US0690743,"ZCTA5 90743, California",90743,456,,,,,,
8710000US0690732,"ZCTA5 90732, California",90732,21115,,,,,,
8710000US0690740,"ZCTA5 90740, California",90740,23729,,,,,,
8710000US0690742,"ZCTA5 90742, California",90742,831,,,,,,
8710000US0690744,"ZCTA5 90744, California",90744,53815,,,,,,
8710000US0690745,"ZCTA5 90745, California",90745,57251,,,,,,
8710000US0690746,"ZCTA5 90746, California",90746,25990,,,,,,
8710000US0690747,"ZCTA5 90747, California",90747,0,,,,,,
8710000US0690755,"ZCTA5 90755, California",90755,11074,,,,,,
8710000US0690802,"ZCTA5 90802, California",90802,39347,,,,,,
8710000US0690803,"ZCTA5 90803, California",90803,32031,,,,,,
8710000US0690804,"ZCTA5 90804, California",90804,40311,,,,,,
8710000US0690805,"ZCTA5 90805, California",90805,93524,,,,,,
8710000US0690806,"ZCTA5 90806, California",90806,42399,,,,,,
8710000US0690807,"ZCTA5 90807, California",90807,31481,,,,,,
8710000US0690808,"ZCTA5 90808, California",90808,38232,,,,,,
8710000US0690810,"ZCTA5 90810, California",90810,36735,,,,,,
8710000US0690813,"ZCTA5 90813, California",90813,58911,,,,,,
8710000US0690814,"ZCTA5 90814, California",90814,19131,,,,,,
8710000US0690815,"ZCTA5 90815, California",90815,39733,,,,,,
8710000US0690822,"ZCTA5 90822, California",90822,117,,,,,,
8710000US0690831,"ZCTA5 90831, California",90831,0,,,,,,
8710000US0691001,"ZCTA5 91001, California",91001,36126,,,,,,
8710000US0691006,"ZCTA5 91006, California",91006,31715,,,,,,
8710000US0692065,"ZCTA5 92065, California",92065,35414,,,,,,
8710000US0692069,"ZCTA5 92069, California",92069,46369,,,,,,
8710000US0692066,"ZCTA5 92066, California",92066,378,,,,,,
8710000US0692067,"ZCTA5 92067, California",92067,9535,,,,,,
8710000US0692070,"ZCTA5 92070, California",92070,1245,,,,,,
8710000US0692071,"ZCTA5 92071, California",92071,53422,,,,,,
8710000US0692075,"ZCTA5 92075, California",92075,12056,,,,,,
8710000US0692078,"ZCTA5 92078, California",92078,42906,,,,,,
8710000US0692081,"ZCTA5 92081, California",92081,27404,,,,,,
8710000US0692082,"ZCTA5 92082, California",92082,19037,,,,,,
8710000US0692083,"ZCTA5 92083, California",92083,36975,,,,,,
8710000US0692084,"ZCTA5 92084, California",92084,47654,,,,,,
8710000US0692086,"ZCTA5 92086, California",92086,1573,,,,,,
8710000US0692091,"ZCTA5 92091, California",92091,1048,,,,,,
8710000US0692101,"ZCTA5 92101, California",92101,37095,,,,,,
8710000US0692102,"ZCTA5 92102, California",92102,43267,,,,,,
8710000US0692103,"ZCTA5 92103, California",92103,31066,,,,,,
8710000US0692104,"ZCTA5 92104, California",92104,44414,,,,,,
8710000US0692105,"ZCTA5 92105, California",92105,69813,,,,,,
8710000US0692106,"ZCTA5 92106, California",92106,19330,,,,,,
8710000US0692107,"ZCTA5 92107, California",92107,28651,,,,,,
8710000US0692108,"ZCTA5 92108, California",92108,18858,,,,,,
8710000US0692109,"ZCTA5 92109, California",92109,45787,,,,,,
8710000US0692110,"ZCTA5 92110, California",92110,25341,,,,,,
8710000US0692111,"ZCTA5 92111, California",92111,45096,,,,,,
8710000US0692113,"ZCTA5 92113, California",92113,56066,,,,,,
8710000US0692114,"ZCTA5 92114, California",92114,65433,,,,,,
8710000US0692115,"ZCTA5 92115, California",92115,58560,,,,,,
8710000US0692116,"ZCTA5 92116, California",92116,31680,,,,,,
8710000US0692117,"ZCTA5 92117, California",92117,51332,,,,,,
8710000US0692118,"ZCTA5 92118, California",92118,23575,,,,,,
8710000US0692119,"ZCTA5 92119, California",92119,23057,,,,,,
8710000US0692120,"ZCTA5 92120, California",92120,26317,,,,,,
8710000US0692121,"ZCTA5 92121, California",92121,4179,,,,,,
8710000US0692122,"ZCTA5 92122, California",92122,43728,,,,,,
8710000US0692123,"ZCTA5 92123, California",92123,26823,,,,,,
8710000US0692124,"ZCTA5 92124, California",92124,30443,,,,,,
8710000US0692126,"ZCTA5 92126, California",92126,73343,,,,,,
8710000US0692129,"ZCTA5 92129, California",92129,51536,,,,,,
8710000US0692061,"ZCTA5 92061, California",92061,2499,,,,,,
8710000US0692064,"ZCTA5 92064, California",92064,47904,,,,,,
8710000US0692127,"ZCTA5 92127, California",92127,39337,,,,,,
8710000US0692128,"ZCTA5 92128, California",92128,47490,,,,,,
8710000US0692130,"ZCTA5 92130, California",92130,48940,,,,,,
8710000US0692131,"ZCTA5 92131, California",92131,32787,,,,,,
8710000US0692132,"ZCTA5 92132, California",92132,0,,,,,,
8710000US0692134,"ZCTA5 92134, California",92134,198,,,,,,
8710000US0692135,"ZCTA5 92135, California",92135,571,,,,,,
8710000US0692139,"ZCTA5 92139, California",92139,35125,,,,,,
8710000US0692140,"ZCTA5 92140, California",92140,3435,,,,,,
8710000US0692145,"ZCTA5 92145, California",92145,1449,,,,,,
8710000US0692147,"ZCTA5 92147, California",92147,559,,,,,,
8710000US0692154,"ZCTA5 92154, California",92154,79708,,,,,,
8710000US0692155,"ZCTA5 92155, California",92155,550,,,,,,
8710000US0692173,"ZCTA5 92173, California",92173,29429,,,,,,
8710000US0692201,"ZCTA5 92201, California",92201,61827,,,,,,
8710000US0692203,"ZCTA5 92203, California",92203,25605,,,,,,
8710000US0692210,"ZCTA5 92210, California",92210,4677,,,,,,
8710000US0692211,"ZCTA5 92211, California",92211,24294,,,,,,
8710000US0692220,"ZCTA5 92220, California",92220,31638,,,,,,
8710000US0692222,"ZCTA5 92222, California",92222,45,,,,,,
8710000US0692223,"ZCTA5 92223, California",92223,43605,,,,,,
8710000US0692692,"ZCTA5 92692, California",92692,47222,,,,,,
8710000US0692694,"ZCTA5 92694, California",92694,21944,,,,,,
8710000US0692688,"ZCTA5 92688, California",92688,43792,,,,,,
8710000US0692691,"ZCTA5 92691, California",92691,47582,,,,,,
8710000US0692701,"ZCTA5 92701, California",92701,53908,,,,,,
8710000US0692703,"ZCTA5 92703, California",92703,65445,,,,,,
8710000US0692704,"ZCTA5 92704, California",92704,88123,,,,,,
8710000US0692705,"ZCTA5 92705, California",92705,44706,,,,,,
8710000US0692706,"ZCTA5 92706, California",92706,36457,,,,,,
8710000US0692780,"ZCTA5 92780, California",92780,57741,,,,,,
8710000US0692782,"ZCTA5 92782, California",92782,23032,,,,,,
8710000US0692707,"ZCTA5 92707, California",92707,59492,,,,,,
8710000US0692708,"ZCTA5 92708, California",92708,56004,,,,,,
8710000US0692801,"ZCTA5 92801, California",92801,62068,,,,,,
8710000US0692802,"ZCTA5 92802, California",92802,42709,,,,,,
8710000US0692804,"ZCTA5 92804, California",92804,85914,,,,,,
8710000US0692805,"ZCTA5 92805, California",92805,70401,,,,,,
8710000US0692806,"ZCTA5 92806, California",92806,37173,,,,,,
8710000US0692807,"ZCTA5 92807, California",92807,36171,,,,,,
8710000US0692808,"ZCTA5 92808, California",92808,20039,,,,,,
8710000US0692821,"ZCTA5 92821, California",92821,35533,,,,,,
8710000US0692823,"ZCTA5 92823, California",92823,3613,,,,,,
8710000US0692831,"ZCTA5 92831, California",92831,34204,,,,,,
8710000US0692832,"ZCTA5 92832, California",92832,24752,,,,,,
8710000US0692833,"ZCTA5 92833, California",92833,51767,,,,,,
8710000US0692835,"ZCTA5 92835, California",92835,24010,,,,,,
8710000US0692840,"ZCTA5 92840, California",92840,54083,,,,,,
8710000US0692841,"ZCTA5 92841, California",92841,32845,,,,,,
8710000US0692843,"ZCTA5 92843, California",92843,45214,,,,,,
8710000US0692844,"ZCTA5 92844, California",92844,24307,,,,,,
8710000US0692845,"ZCTA5 92845, California",92845,16333,,,,,,
8710000US0692860,"ZCTA5 92860, California",92860,27198,,,,,,
8710000US0692861,"ZCTA5 92861, California",92861,5781,,,,,,
8710000US0692865,"ZCTA5 92865, California",92865,19704,,,,,,
8710000US0692866,"ZCTA5 92866, California",92866,14885,,,,,,
8710000US0692867,"ZCTA5 92867, California",92867,44515,,,,,,
8710000US0692868,"ZCTA5 92868, California",92868,25404,,,,,,
8710000US0692869,"ZCTA5 92869, California",92869,37184,,,,,,
8710000US0692870,"ZCTA5 92870, California",92870,52033,,,,,,
8710000US0692879,"ZCTA5 92879, California",92879,46745,,,,,,
8710000US0692880,"ZCTA5 92880, California",92880,58763,,,,,,
8710000US0692881,"ZCTA5 92881, California",92881,30991,,,,,,
8710000US0692882,"ZCTA5 92882, California",92882,67917,,,,,,
8710000US0692883,"ZCTA5 92883, California",92883,29301,,,,,,
8710000US0692886,"ZCTA5 92886, California",92886,46564,,,,,,
8710000US0692887,"ZCTA5 92887, California",92887,20006,,,,,,
8710000US0693001,"ZCTA5 93001, California",93001,32990,,,,,,
8710000US0693003,"ZCTA5 93003, California",93003,50474,,,,,,
8710000US0693004,"ZCTA5 93004, California",93004,29149,,,,,,
8710000US0693010,"ZCTA5 93010, California",93010,42901,,,,,,
8710000US0693012,"ZCTA5 93012, California",93012,34617,,,,,,
8710000US0693013,"ZCTA5 93013, California",93013,16091,,,,,,
8710000US0693015,"ZCTA5 93015, California",93015,17334,,,,,,
8710000US0693021,"ZCTA5 93021, California",93021,36422,,,,,,
8710000US0693022,"ZCTA5 93022, California",93022,6106,,,,,,
8710000US0693023,"ZCTA5 93023, California",93023,20589,,,,,,
8710000US0693030,"ZCTA5 93030, California",93030,59372,,,,,,
8710000US0693033,"ZCTA5 93033, California",93033,82728,,,,,,
8710000US0693035,"ZCTA5 93035, California",93035,27732,,,,,,
8710000US0693042,"ZCTA5 93042, California",93042,56,,,,,,
8710000US0693036,"ZCTA5 93036, California",93036,41691,,,,,,
8710000US0693040,"ZCTA5 93040, California",93040,2031,,,,,,
8710000US0693625,"ZCTA5 93625, California",93625,7313,,,,,,
8710000US0693622,"ZCTA5 93622, California",93622,9581,,,,,,
8710000US0693623,"ZCTA5 93623, California",93623,69,,,,,,
8710000US0693624,"ZCTA5 93624, California",93624,1134,,,,,,
8710000US0693626,"ZCTA5 93626, California",93626,1359,,,,,,
8710000US0693627,"ZCTA5 93627, California",93627,123,,,,,,
8710000US0693628,"ZCTA5 93628, California",93628,327,,,,,,
8710000US0693630,"ZCTA5 93630, California",93630,19162,,,,,,
8710000US0693631,"ZCTA5 93631, California",93631,15941,,,,,,
8710000US0693633,"ZCTA5 93633, California",93633,25,,,,,,
8710000US0693634,"ZCTA5 93634, California",93634,33,,,,,,
8710000US0693635,"ZCTA5 93635, California",93635,38776,,,,,,
8710000US0693636,"ZCTA5 93636, California",93636,11908,,,,,,
8710000US0693637,"ZCTA5 93637, California",93637,37743,,,,,,
8710000US0693638,"ZCTA5 93638, California",93638,49068,,,,,,
8710000US0693640,"ZCTA5 93640, California",93640,11880,,,,,,
8710000US0693641,"ZCTA5 93641, California",93641,595,,,,,,
8710000US0693643,"ZCTA5 93643, California",93643,3171,,,,,,
8710000US0693644,"ZCTA5 93644, California",93644,8637,,,,,,
8710000US0693645,"ZCTA5 93645, California",93645,318,,,,,,
8710000US0693646,"ZCTA5 93646, California",93646,10557,,,,,,
8710000US0693651,"ZCTA5 93651, California",93651,1674,,,,,,
8710000US0693647,"ZCTA5 93647, California",93647,11874,,,,,,
8710000US0693648,"ZCTA5 93648, California",93648,15719,,,,,,
8710000US0693650,"ZCTA5 93650, California",93650,4055,,,,,,
8710000US0693652,"ZCTA5 93652, California",93652,415,,,,,,
8710000US0693653,"ZCTA5 93653, California",93653,1229,,,,,,
8710000US0693654,"ZCTA5 93654, California",93654,29776,,,,,,
8710000US0693656,"ZCTA5 93656, California",93656,6313,,,,,,
8710000US0693664,"ZCTA5 93664, California",93664,585,,,,,,
8710000US0693657,"ZCTA5 93657, California",93657,34999,,,,,,
8710000US0693660,"ZCTA5 93660, California",93660,4675,,,,,,
8710000US0693662,"ZCTA5 93662, California",93662,30237,,,,,,
8710000US0693665,"ZCTA5 93665, California",93665,472,,,,,,
8710000US0693666,"ZCTA5 93666, California",93666,692,,,,,,
8710000US0693667,"ZCTA5 93667, California",93667,2604,,,,,,
8710000US0693668,"ZCTA5 93668, California",93668,1118,,,,,,
8710000US0693669,"ZCTA5 93669, California",93669,295,,,,,,
8710000US0693673,"ZCTA5 93673, California",93673,713,,,,,,
8710000US0693675,"ZCTA5 93675, California",93675,3721,,,,,,
8710000US0693701,"ZCTA5 93701, California",93701,12529,,,,,,
8710000US0693702,"ZCTA5 93702, California",93702,48607,,,,,,
8710000US0693703,"ZCTA5 93703, California",93703,31868,,,,,,
8710000US0693704,"ZCTA5 93704, California",93704,27156,,,,,,
8710000US0693705,"ZCTA5 93705, California",93705,36703,,,,,,
8710000US0693706,"ZCTA5 93706, California",93706,41087,,,,,,
8710000US0693710,"ZCTA5 93710, California",93710,30202,,,,,,
8710000US0693711,"ZCTA5 93711, California",93711,36731,,,,,,
8710000US0693720,"ZCTA5 93720, California",93720,45191,,,,,,
8710000US0693721,"ZCTA5 93721, California",93721,6959,,,,,,
8710000US0693722,"ZCTA5 93722, California",93722,76448,,,,,,
8710000US0693727,"ZCTA5 93727, California",93727,71820,,,,,,
8710000US0693723,"ZCTA5 93723, California",93723,9547,,,,,,
8710000US0693725,"ZCTA5 93725, California",93725,24979,,,,,,
8710000US0693726,"ZCTA5 93726, California",93726,40705,,,,,,
8710000US0693728,"ZCTA5 93728, California",93728,15743,,,,,,
8710000US0693730,"ZCTA5 93730, California",93730,9941,,,,,,
8710000US0693901,"ZCTA5 93901, California",93901,26863,,,,,,
8710000US0693905,"ZCTA5 93905, California",93905,61087,,,,,,
8710000US0693906,"ZCTA5 93906, California",93906,59461,,,,,,
8710000US0693907,"ZCTA5 93907, California",93907,21726,,,,,,
8710000US0694703,"ZCTA5 94703, California",94703,19846,,,,,,
8710000US0694704,"ZCTA5 94704, California",94704,25592,,,,,,
8710000US0694621,"ZCTA5 94621, California",94621,29870,,,,,,
8710000US0694702,"ZCTA5 94702, California",94702,15979,,,,,,
8710000US0694705,"ZCTA5 94705, California",94705,12762,,,,,,
8710000US0694706,"ZCTA5 94706, California",94706,19615,,,,,,
8710000US0694707,"ZCTA5 94707, California",94707,11710,,,,,,
8710000US0694708,"ZCTA5 94708, California",94708,10985,,,,,,
8710000US0694709,"ZCTA5 94709, California",94709,11806,,,,,,
8710000US0694710,"ZCTA5 94710, California",94710,6948,,,,,,
8710000US0694720,"ZCTA5 94720, California",94720,2964,,,,,,
8710000US0694801,"ZCTA5 94801, California",94801,29395,,,,,,
8710000US0694803,"ZCTA5 94803, California",94803,24904,,,,,,
8710000US0694804,"ZCTA5 94804, California",94804,38559,,,,,,
8710000US0694805,"ZCTA5 94805, California",94805,13648,,,,,,
8710000US0694806,"ZCTA5 94806, California",94806,59861,,,,,,
8710000US0694850,"ZCTA5 94850, California",94850,0,,,,,,
8710000US0694901,"ZCTA5 94901, California",94901,41157,,,,,,
8710000US0694903,"ZCTA5 94903, California",94903,29040,,,,,,
8710000US0694904,"ZCTA5 94904, California",94904,11995,,,,,,
8710000US0694920,"ZCTA5 94920, California",94920,12474,,,,,,
8710000US0694922,"ZCTA5 94922, California",94922,425,,,,,,
8710000US0694923,"ZCTA5 94923, California",94923,1411,,,,,,
8710000US0694924,"ZCTA5 94924, California",94924,1638,,,,,,
8710000US0694925,"ZCTA5 94925, California",94925,9253,,,,,,
8710000US0694928,"ZCTA5 94928, California",94928,43170,,,,,,
8710000US0694929,"ZCTA5 94929, California",94929,264,,,,,,
8710000US0694930,"ZCTA5 94930, California",94930,8500,,,,,,
8710000US0694931,"ZCTA5 94931, California",94931,8470,,,,,,
8710000US0694933,"ZCTA5 94933, California",94933,865,,,,,,
8710000US0694937,"ZCTA5 94937, California",94937,837,,,,,,
8710000US0694938,"ZCTA5 94938, California",94938,812,,,,,,
8710000US0694939,"ZCTA5 94939, California",94939,6859,,,,,,
8710000US0694940,"ZCTA5 94940, California",94940,268,,,,,,
8710000US0694941,"ZCTA5 94941, California",94941,30496,,,,,,
8710000US0694945,"ZCTA5 94945, California",94945,17167,,,,,,
8710000US0694946,"ZCTA5 94946, California",94946,699,,,,,,
8710000US0694947,"ZCTA5 94947, California",94947,24283,,,,,,
8710000US0694949,"ZCTA5 94949, California",94949,17202,,,,,,
8710000US0694950,"ZCTA5 94950, California",94950,89,,,,,,
8710000US0694951,"ZCTA5 94951, California",94951,4124,,,,,,
8710000US0694952,"ZCTA5 94952, California",94952,32858,,,,,,
8710000US0694954,"ZCTA5 94954, California",94954,37365,,,,,,
8710000US0694956,"ZCTA5 94956, California",94956,1756,,,,,,
8710000US0694957,"ZCTA5 94957, California",94957,1332,,,,,,
8710000US0694960,"ZCTA5 94960, California",94960,15740,,,,,,
8710000US0694963,"ZCTA5 94963, California",94963,569,,,,,,
8710000US0694964,"ZCTA5 94964, California",94964,5094,,,,,,
8710000US0694965,"ZCTA5 94965, California",94965,10847,,,,,,
8710000US0694970,"ZCTA5 94970, California",94970,683,,,,,,
8710000US0694971,"ZCTA5 94971, California",94971,337,,,,,,
8710000US0694972,"ZCTA5 94972, California",94972,52,,,,,,
8710000US0694973,"ZCTA5 94973, California",94973,1429,,,,,,
8710000US0695005,"ZCTA5 95005, California",95005,6311,,,,,,
8710000US0695002,"ZCTA5 95002, California",95002,2077,,,,,,
8710000US0695003,"ZCTA5 95003, California",95003,23974,,,,,,
8710000US0695004,"ZCTA5 95004, California",95004,3918,,,,,,
8710000US0695006,"ZCTA5 95006, California",95006,8979,,,,,,
8710000US0695007,"ZCTA5 95007, California",95007,676,,,,,,
8710000US0695008,"ZCTA5 95008, California",95008,45260,,,,,,
8710000US0695010,"ZCTA5 95010, California",95010,9137,,,,,,
8710000US0695012,"ZCTA5 95012, California",95012,10320,,,,,,
8710000US0693908,"ZCTA5 93908, California",93908,13043,,,,,,
8710000US0693924,"ZCTA5 93924, California",93924,6279,,,,,,
8710000US0693920,"ZCTA5 93920, California",93920,1369,,,,,,
8710000US0693921,"ZCTA5 93921, California",93921,3281,,,,,,
8710000US0693923,"ZCTA5 93923, California",93923,12073,,,,,,
8710000US0693925,"ZCTA5 93925, California",93925,1671,,,,,,
8710000US0693926,"ZCTA5 93926, California",93926,8726,,,,,,
8710000US0693927,"ZCTA5 93927, California",93927,17547,,,,,,
8710000US0693928,"ZCTA5 93928, California",93928,506,,,,,,
8710000US0693930,"ZCTA5 93930, California",93930,15866,,,,,,
8710000US0693932,"ZCTA5 93932, California",93932,592,,,,,,
8710000US0693933,"ZCTA5 93933, California",93933,22406,,,,,,
8710000US0693940,"ZCTA5 93940, California",93940,31615,,,,,,
8710000US0693943,"ZCTA5 93943, California",93943,6,,,,,,
8710000US0693950,"ZCTA5 93950, California",93950,15046,,,,,,
8710000US0693953,"ZCTA5 93953, California",93953,4509,,,,,,
8710000US0693954,"ZCTA5 93954, California",93954,302,,,,,,
8710000US0693955,"ZCTA5 93955, California",93955,33359,,,,,,
8710000US0693960,"ZCTA5 93960, California",93960,27080,,,,,,
8710000US0693962,"ZCTA5 93962, California",93962,673,,,,,,
8710000US0694002,"ZCTA5 94002, California",94002,25992,,,,,,
8710000US0694005,"ZCTA5 94005, California",94005,4282,,,,,,
8710000US0694010,"ZCTA5 94010, California",94010,40737,,,,,,
8710000US0694014,"ZCTA5 94014, California",94014,47014,,,,,,
8710000US0694015,"ZCTA5 94015, California",94015,60927,,,,,,
8710000US0694022,"ZCTA5 94022, California",94022,18500,,,,,,
8710000US0694019,"ZCTA5 94019, California",94019,18424,,,,,,
8710000US0694020,"ZCTA5 94020, California",94020,1559,,,,,,
8710000US0694021,"ZCTA5 94021, California",94021,192,,,,,,
8710000US0694024,"ZCTA5 94024, California",94024,22385,,,,,,
8710000US0694025,"ZCTA5 94025, California",94025,40526,,,,,,
8710000US0694027,"ZCTA5 94027, California",94027,7089,,,,,,
8710000US0694028,"ZCTA5 94028, California",94028,6534,,,,,,
8710000US0694030,"ZCTA5 94030, California",94030,21536,,,,,,
8710000US0694037,"ZCTA5 94037, California",94037,2913,,,,,,
8710000US0694038,"ZCTA5 94038, California",94038,3040,,,,,,
8710000US0694040,"ZCTA5 94040, California",94040,32996,,,,,,
8710000US0694041,"ZCTA5 94041, California",94041,13292,,,,,,
8710000US0694043,"ZCTA5 94043, California",94043,28358,,,,,,
8710000US0694044,"ZCTA5 94044, California",94044,37296,,,,,,
8710000US0694060,"ZCTA5 94060, California",94060,1554,,,,,,
8710000US0694061,"ZCTA5 94061, California",94061,36245,,,,,,
8710000US0694062,"ZCTA5 94062, California",94062,25876,,,,,,
8710000US0694063,"ZCTA5 94063, California",94063,30949,,,,,,
8710000US0694065,"ZCTA5 94065, California",94065,11359,,,,,,
8710000US0694066,"ZCTA5 94066, California",94066,41130,,,,,,
8710000US0694070,"ZCTA5 94070, California",94070,29166,,,,,,
8710000US0694074,"ZCTA5 94074, California",94074,214,,,,,,
8710000US0694080,"ZCTA5 94080, California",94080,63975,,,,,,
8710000US0694085,"ZCTA5 94085, California",94085,21247,,,,,,
8710000US0694086,"ZCTA5 94086, California",94086,45697,,,,,,
8710000US0694087,"ZCTA5 94087, California",94087,54293,,,,,,
8710000US0694089,"ZCTA5 94089, California",94089,19245,,,,,,
8710000US0694102,"ZCTA5 94102, California",94102,31176,,,,,,
8710000US0694103,"ZCTA5 94103, California",94103,27170,,,,,,
8710000US0694104,"ZCTA5 94104, California",94104,406,,,,,,
8710000US0694105,"ZCTA5 94105, California",94105,5846,,,,,,
8710000US0694107,"ZCTA5 94107, California",94107,26599,,,,,,
8710000US0694108,"ZCTA5 94108, California",94108,13768,,,,,,
8710000US0694109,"ZCTA5 94109, California",94109,55984,,,,,,
8710000US0694110,"ZCTA5 94110, California",94110,69333,,,,,,
8710000US0694111,"ZCTA5 94111, California",94111,3713,,,,,,
8710000US0695013,"ZCTA5 95013, California",95013,80,,,,,,
8710000US0695014,"ZCTA5 95014, California",95014,60717,,,,,,
8710000US0695019,"ZCTA5 95019, California",95019,7727,,,,,,
8710000US0695017,"ZCTA5 95017, California",95017,834,,,,,,
8710000US0695018,"ZCTA5 95018, California",95018,7778,,,,,,
8710000US0695020,"ZCTA5 95020, California",95020,57349,,,,,,
8710000US0695023,"ZCTA5 95023, California",95023,48841,,,,,,
